PlayerID,SessionDurationSeconds,AimAngularSpeedMean,AimAngularSpeedStdDev,AimAngularErrorMean,AimAngularErrorStdDev,AimErrorSampleCount,AimFlipRatio,MovementSpeedMean,MovementSpeedMax,DirectionChangesPerSecond,SpeedViolationRatio,MovementPathEntropy,ReactionTimeMean,ReactionTimeStdDev,ShotIntervalMean,ShotIntervalStdDev,ShotsPerSecond,HitRate,HeadshotRate,KillsPerMinute,KillDeathRatio,TotalShots,TotalHits,TotalKills,TotalDeaths,Label
casual_0210,217.4509,78.9318,97.8529,21.3203,16.6396,11,0.0307,429.3086,424.9418,0.2391,0.0001,3.0445,0.6463,0.2492,0.9958,0.0909,0.4841,0.1329,0.0000,0.7878,1.1069,34,4,9,3,0
casual_0677,164.1675,92.5789,20.0000,6.0565,12.5964,13,0.0025,316.8659,584.9854,0.4431,0.0055,2.3114,0.4951,0.2372,0.8124,0.2441,0.2740,0.4313,0.0000,1.1113,1.1851,151,65,5,5,0
casual_0354,155.8160,107.5640,52.2059,8.6871,1.0000,51,0.0004,333.2598,444.4716,0.5431,0.0000,1.5651,0.2142,0.1775,0.6059,0.2065,0.9318,0.2983,0.0000,0.7774,0.7620,179,53,8,5,0
casual_1433,72.5313,85.6908,77.9682,18.3917,16.6176,28,0.0178,262.4318,523.2599,0.5895,0.0150,3.5000,0.3247,0.1451,0.3992,0.2675,1.2865,0.0972,0.0000,1.3624,0.0500,151,14,0,13,0
casual_0949,121.6170,81.3302,139.7615,12.2541,6.1286,21,0.0220,461.5470,618.8799,0.5021,0.0002,2.2242,0.5474,0.1397,0.9754,0.1564,0.5297,0.1225,0.0000,0.2338,0.9737,128,15,7,7,0
casual_2843,96.2462,74.0866,130.8985,22.7627,13.4673,9,0.0222,382.6701,553.7938,0.1290,0.0029,1.9139,0.7480,0.1207,0.1809,0.1105,0.8346,0.1673,0.0000,1.6559,1.4244,55,9,2,4,0
casual_0577,188.5235,87.8748,67.4045,20.8046,22.2925,4,0.0110,461.6907,583.8421,0.5239,0.0002,2.4088,0.2000,0.1119,0.1617,0.1776,0.3292,0.1735,0.0000,0.9662,0.4785,135,23,0,8,0
skilled_0928,121.7476,126.6339,39.0190,14.7345,10.2154,12,0.0098,405.5534,564.1684,0.6034,0.0119,1.9332,0.3521,0.1066,0.3295,0.1895,1.0114,0.1705,0.0000,3.2816,1.1324,54,9,2,10,0
casual_0544,68.2309,62.2012,20.0000,14.5048,11.1268,39,0.0159,229.1944,562.7871,0.5102,0.0024,3.0083,0.6365,0.1719,0.8417,0.3972,1.1735,0.1131,0.0000,2.0188,0.4046,146,16,10,14,0
casual_0367,211.2325,89.2589,178.5272,16.9752,12.7989,1,0.0129,402.7661,533.8656,0.5649,0.0037,2.7672,0.3540,0.1357,0.4681,0.1270,0.7719,0.0957,0.0000,1.1457,1.3889,14,1,8,7,0
casual_1612,238.3993,70.7420,179.6251,8.9982,11.6165,23,0.0226,470.4658,554.3939,0.2238,0.0041,2.6933,0.2000,0.1019,0.6495,0.1477,0.6752,0.1590,0.0000,0.6705,0.7248,101,16,2,12,0
skilled_0550,220.6213,106.2804,37.3676,8.6500,2.5884,18,0.0451,426.6432,620.0000,0.6664,0.0123,3.0114,0.1981,0.1252,0.5961,0.1447,1.2503,0.3701,0.0000,2.7732,3.2418,80,29,12,9,0
skilled_0716,130.8182,74.3611,65.1057,9.5810,4.6815,12,0.0222,557.7641,589.3934,0.4592,0.0134,2.3755,0.2394,0.1743,0.6470,0.1687,1.4953,0.2385,0.0000,0.9358,1.9372,51,12,15,9,0
skilled_0779,73.0922,144.4480,95.2787,17.7238,5.5047,62,0.0080,455.8473,595.4195,0.2190,0.0086,2.1420,0.2929,0.0623,0.5559,0.3196,0.2642,0.3439,0.0000,2.1035,1.0838,171,58,10,11,0
casual_0135,36.1570,142.6849,42.3492,2.9841,8.5699,3,0.0099,374.5239,620.0000,0.4649,0.0033,2.1487,0.6764,0.2204,0.5521,0.2942,0.7063,0.2573,0.0000,0.6306,0.5109,23,5,3,16,0
esport_0230,260.9354,126.5933,67.6498,4.8761,3.6712,17,0.0502,331.0743,568.6194,0.3718,0.0087,2.2051,0.1625,0.0640,0.4509,0.1032,1.7520,0.4681,0.0000,5.7325,3.2019,54,25,15,7,0
casual_1437,169.2540,15.5851,134.3433,21.6027,6.9466,38,0.0079,419.5367,563.6897,0.4864,0.0071,1.9434,0.6623,0.1863,0.3516,0.2637,0.8555,0.1461,0.0000,1.5223,0.7589,149,21,1,1,0
casual_0047,107.8486,66.8594,62.4812,22.1509,17.5097,30,0.0257,258.3043,536.7844,0.4264,0.0099,2.6635,0.5792,0.2430,0.7750,0.2587,0.8100,0.3099,0.0000,1.6866,1.1361,148,45,4,3,0
casual_1360,210.4493,114.8467,119.4313,15.6462,18.4774,34,0.0093,468.0356,487.2834,0.2685,0.0039,1.8223,0.4223,0.2159,0.4741,0.2941,0.6148,0.2627,0.0000,0.3858,0.4790,156,40,5,3,0
casual_0734,46.3427,31.4802,140.5880,26.5788,5.9296,8,0.0378,415.6467,574.0932,0.3512,0.0020,2.3280,0.6425,0.1068,0.7068,0.0300,0.9345,0.3203,0.0000,0.7941,0.5585,31,9,3,12,0
casual_1534,48.8815,58.9772,141.9855,20.6138,12.7804,10,0.0219,334.5180,490.7839,0.1923,0.0009,2.0833,0.6468,0.1729,0.6917,0.2588,1.4276,0.2940,0.0000,1.8148,0.7513,54,15,11,1,0
casual_2004,61.2927,11.5129,117.2416,13.4173,20.3313,4,0.0338,314.9449,620.0000,0.1256,0.0025,2.3892,0.6901,0.2064,0.8124,0.1072,1.0531,0.2416,0.0000,1.0765,0.6390,16,3,3,14,0
skilled_0795,114.9792,96.3317,111.0378,16.5981,6.8199,16,0.0066,505.8140,563.4193,0.4973,0.0005,2.8112,0.3147,0.0434,0.4096,0.1217,1.3803,0.3844,0.0000,2.4412,2.5208,56,21,8,0,0
casual_2519,88.0854,131.5218,48.5187,10.8517,12.8087,22,0.0040,287.3325,516.6092,0.2358,0.0139,2.1500,0.7534,0.1493,0.6507,0.2135,0.2195,0.3510,0.0000,0.0000,0.7725,84,29,9,7,0
casual_1972,227.9436,113.4209,137.0683,10.5798,12.9970,3,0.0000,334.0806,513.3207,0.6370,0.0011,2.7931,0.6283,0.2657,0.5215,0.1810,0.7717,0.2136,0.0000,0.5644,0.3697,12,2,0,14,0
casual_0996,202.5337,43.5561,110.2616,19.1530,15.7038,8,0.0000,423.9519,454.0341,0.3506,0.0082,2.2927,0.4158,0.2114,0.7528,0.3798,0.6436,0.3763,0.0000,1.2618,0.8915,102,38,2,3,0
casual_0061,157.1960,53.0111,51.6907,18.0649,9.4691,16,0.0083,273.8287,563.1538,0.3405,0.0019,2.7257,0.6264,0.1552,0.4893,0.2606,0.8568,0.0200,0.0000,1.2277,0.7538,155,3,11,16,0
casual_1108,299.6246,64.7091,157.5112,31.8569,19.7321,9,0.0216,491.5669,564.5734,0.5417,0.0003,2.3008,0.4233,0.1007,0.4633,0.1071,1.0140,0.2451,0.0000,0.0000,1.0028,52,12,4,11,0
casual_2405,96.7621,81.0239,22.3241,16.1226,13.1986,35,0.0163,323.2913,565.1577,0.5232,0.0008,1.4536,0.5085,0.1258,0.7778,0.3505,1.0164,0.2043,0.0000,1.1813,0.8957,158,32,4,4,0
casual_0095,200.1763,40.5668,142.7337,21.5591,4.6871,16,0.0103,512.7127,571.8758,0.2034,0.0066,1.9162,0.5415,0.1868,0.2034,0.2659,1.5609,0.2853,0.0000,1.2198,0.4779,95,27,11,7,0
casual_0478,201.3499,10.0000,103.6462,21.7226,7.7766,5,0.0246,458.7225,606.2242,0.2293,0.0088,2.4183,0.4691,0.2259,0.8157,0.1646,1.2383,0.3384,0.0000,0.7053,0.1262,35,11,3,15,0
esport_0109,222.1039,157.5351,31.7313,8.3321,6.9730,39,0.0435,511.4823,625.0000,0.8381,0.0123,2.7657,0.1976,0.0322,0.5177,0.1459,1.2135,0.5853,0.0000,1.9421,3.8530,104,60,16,5,0
skilled_1112,181.4578,126.7515,104.2733,8.5282,9.7494,28,0.0182,370.7059,611.8429,0.2838,0.0103,2.6262,0.4246,0.0767,0.7813,0.1654,1.0210,0.4426,0.0000,0.9860,1.3521,91,40,6,6,0
skilled_0707,87.3170,108.5520,91.6574,13.6726,8.2841,15,0.0283,363.5082,620.0000,0.3752,0.0074,2.7424,0.2787,0.1272,0.4076,0.1735,1.4067,0.1401,0.0000,1.4881,0.6064,48,6,3,11,0
casual_1101,120.7551,44.6399,77.0192,11.2693,13.6468,23,0.0117,273.3788,535.3731,0.0200,0.0022,2.6878,0.4862,0.1606,1.1248,0.2623,0.6662,0.1933,0.0000,1.8353,0.2789,116,22,7,14,0
casual_2746,85.6937,99.7385,111.0615,26.4293,5.8776,26,0.0216,257.1740,603.8116,0.2429,0.0149,1.5912,0.4081,0.2409,0.2789,0.3183,0.8601,0.2467,0.0000,0.5888,1.2773,130,32,5,15,0
casual_2170,142.7907,65.2565,166.8684,18.1609,13.4498,6,0.0099,312.5337,620.0000,0.7602,0.0093,1.7326,0.3335,0.1757,0.9505,0.2337,1.2400,0.2905,0.0000,0.4753,0.8602,50,14,2,7,0
casual_0322,118.6575,81.9701,146.3280,6.6528,11.5713,14,0.0175,546.1869,542.3406,0.3409,0.0003,2.0722,0.4220,0.0400,0.4539,0.2711,1.0350,0.1595,0.0000,0.6800,0.2290,107,17,4,1,0
esport_0004,155.6676,147.6155,54.6318,7.1037,3.1136,74,0.0094,467.6190,565.8451,0.6895,0.0167,2.8437,0.2157,0.0819,0.2628,0.1383,1.6253,0.4449,0.0000,4.9436,4.5524,161,71,32,0,0
skilled_0142,257.5217,87.0577,58.5418,11.0812,10.2928,38,0.0337,364.8657,620.0000,0.1099,0.0012,2.5583,0.2507,0.1173,0.5838,0.3280,1.7621,0.5154,0.0000,2.0688,1.3250,169,87,14,13,0
skilled_0537,242.6085,118.5177,63.3301,13.4260,6.6808,71,0.0089,375.1512,590.5907,0.2390,0.0005,2.7445,0.2100,0.1260,0.5371,0.2069,1.5484,0.3896,0.0000,0.9280,0.5639,198,77,2,7,0
trigger_0000,132.4966,86.7969,53.6034,4.0935,6.2252,21,0.0275,544.4962,534.9096,0.3058,0.0085,3.1095,0.1336,0.0082,0.4687,0.0013,2.4212,0.7142,0.0000,5.2404,1.4487,43,30,9,4,1
casual_2924,46.1975,69.2529,147.1276,19.0551,18.0187,9,0.0000,287.6139,545.4122,0.5278,0.0074,2.0282,0.3779,0.1743,0.6011,0.2006,1.0211,0.2396,0.0000,1.4197,0.8138,39,9,3,11,0
casual_1149,271.1184,72.7250,93.2443,34.1315,13.5423,12,0.0308,484.6750,572.4763,0.1343,0.0020,2.0997,0.6538,0.1916,1.0107,0.0682,1.1606,0.0912,0.0000,1.6595,0.4424,43,3,9,8,0
skilled_0617,276.7106,67.7047,59.9400,7.1415,7.2504,56,0.0067,370.4860,589.7377,0.6282,0.0354,3.0454,0.1729,0.0597,0.8107,0.1903,2.2533,0.4359,0.0000,0.4095,1.0561,192,83,8,5,0
casual_0291,44.0297,78.9279,101.1932,15.8945,11.2611,14,0.0052,401.3950,524.8249,0.0953,0.0089,2.0701,0.2594,0.1190,0.6714,0.3345,1.2599,0.0476,0.0000,1.0580,1.0029,67,3,9,8,0
skilled_0749,92.4707,76.6753,93.0004,2.6684,8.9096,64,0.0292,463.8196,597.4792,0.3419,0.0314,2.4507,0.2605,0.0619,0.5555,0.0392,1.3934,0.4312,0.0000,2.2328,2.8030,166,71,12,1,0
skilled_0586,68.2802,71.5751,95.9618,10.3267,7.8140,49,0.0003,504.4082,620.0000,0.6210,0.0237,2.7785,0.2452,0.1013,0.5929,0.1684,1.4848,0.3431,0.0000,2.2214,2.2413,138,47,4,4,0
casual_0533,203.0399,117.6860,133.6365,16.3246,8.0101,7,0.0068,444.9137,520.3951,0.7294,0.0303,2.2947,0.9330,0.1056,0.8820,0.1968,0.8569,0.2936,0.0000,1.1303,0.8127,40,11,3,17,0
skilled_0607,208.6920,97.3777,28.9669,10.3805,6.8672,7,0.0345,381.8781,620.0000,0.5913,0.0066,2.6237,0.4348,0.1065,0.3704,0.2177,1.0662,0.4142,0.0000,2.2842,1.7998,48,19,18,1,0
casual_2648,209.4365,87.1629,114.9205,21.9473,15.8879,9,0.0302,507.7217,593.1190,0.0200,0.0049,2.0292,0.5791,0.0400,0.2123,0.3650,0.9265,0.1313,0.0000,2.1893,1.1977,92,12,10,15,0
aimbot_0060,49.3857,151.0676,7.9290,1.5674,1.5670,26,0.1082,511.6841,589.9294,0.4463,0.0019,2.4221,0.0537,0.0150,0.6983,0.0100,0.9585,0.7305,0.0000,6.7162,2.5000,36,26,27,4,1
casual_1983,95.2589,10.0000,66.3837,16.8586,6.3430,7,0.0000,430.2896,481.7373,0.3103,0.0034,1.8301,0.6128,0.1216,0.4397,0.1475,0.9081,0.1807,0.0000,1.3368,1.1758,26,4,8,13,0
casual_2932,182.0466,12.2827,98.7774,16.1825,16.5894,30,0.0238,360.9425,600.0733,0.7532,0.0035,2.0224,0.5724,0.0400,0.4806,0.3533,1.2949,0.4221,0.0000,0.0000,1.6683,158,66,6,5,0
casual_1536,241.1970,41.4047,139.4423,15.6709,3.2338,18,0.0251,443.5986,568.2425,0.0200,0.0075,2.7998,0.5583,0.1944,0.5386,0.1693,1.1622,0.1241,0.0000,0.6917,0.3136,84,10,5,2,0
esport_0284,271.1858,158.0227,28.1102,6.6730,3.7816,68,0.0517,577.5479,615.4032,0.3332,0.0099,3.2343,0.2435,0.0760,0.3812,0.1004,1.4500,0.3000,0.0000,4.5538,4.1542,153,45,19,6,0
skilled_1172,139.0874,95.0048,48.9005,11.0333,5.0954,22,0.0118,533.3432,592.7641,0.5219,0.0048,2.4809,0.2583,0.1277,0.4065,0.2026,1.4495,0.3449,0.0000,1.9478,1.3629,64,22,15,11,0
skilled_0360,148.6914,114.5924,111.6499,8.3812,4.5050,7,0.0098,370.6893,551.7285,0.6161,0.0028,2.8963,0.3678,0.0971,0.5202,0.2979,0.9593,0.3610,0.0000,2.3415,1.9767,29,10,5,1,0
skilled_0665,74.4608,50.3243,73.9972,11.0850,12.7339,12,0.0185,486.1392,539.1405,0.4461,0.0033,2.0340,0.6657,0.1245,0.5618,0.1650,0.5458,0.2755,0.0000,2.5936,1.9722,43,11,7,5,0
skilled_1005,246.3639,113.7880,57.5976,9.8507,1.8760,34,0.0090,319.2205,611.8349,0.4076,0.0189,2.8439,0.2450,0.0420,0.4707,0.0743,1.1980,0.3978,0.0000,2.1643,1.8824,117,46,9,13,0
skilled_0626,213.8430,129.3605,15.0000,9.0127,2.2461,28,0.0214,564.8228,600.1529,0.5042,0.0021,2.7444,0.3250,0.1759,0.5161,0.1811,1.1846,0.4225,0.0000,0.3110,1.0831,74,31,6,10,0
casual_0586,77.9268,92.9886,110.9469,14.3746,16.3020,32,0.0074,434.1940,567.4823,0.3377,0.0177,1.9357,0.4402,0.0628,0.7789,0.3377,0.8306,0.1875,0.0000,0.6604,1.6640,164,30,9,12,0
skilled_0256,224.4338,91.7928,87.5376,17.2935,3.2928,27,0.0254,429.9666,616.5074,0.4426,0.0016,2.7961,0.2660,0.0459,0.5182,0.1223,1.0868,0.4729,0.0000,2.3273,1.9526,164,77,7,9,0
casual_2298,31.3115,14.4740,95.1270,18.9464,6.9770,11,0.0000,418.2445,575.7084,0.4051,0.0011,2.4262,0.4246,0.2053,0.6808,0.2684,1.3319,0.4266,0.0000,1.3517,0.6192,65,27,7,9,0
skilled_0988,204.2076,110.3796,80.5416,2.8971,8.5077,31,0.0411,498.0870,620.0000,0.3279,0.0101,2.5369,0.3218,0.1100,0.5188,0.0346,1.5893,0.4820,0.0000,1.9345,2.2215,110,53,15,9,0
casual_0584,277.6812,67.8968,55.8514,18.9091,15.2519,10,0.0049,362.4141,620.0000,0.6533,0.0072,2.2768,0.3005,0.1035,0.8225,0.1685,0.8687,0.1328,0.0000,1.0202,0.7006,48,6,1,12,0
casual_2423,56.1723,10.0000,20.0000,24.3734,14.3958,7,0.0133,323.4296,602.9041,0.3247,0.0071,2.8862,0.4494,0.2342,0.6140,0.1086,0.9705,0.1568,0.0000,0.8743,0.8890,27,4,4,15,0
casual_1391,256.1185,37.3371,165.9520,27.7577,11.2931,6,0.0209,283.9319,572.6133,0.3378,0.0055,2.6202,0.8150,0.0739,0.6070,0.2299,0.5674,0.2066,0.0000,0.8809,1.2041,42,8,10,14,0
esport_0275,206.4674,129.7436,81.0961,2.5967,6.5410,72,0.0436,392.1530,587.7674,0.6623,0.0049,3.4161,0.2557,0.0293,0.4306,0.0383,1.8374,0.5450,0.0000,6.7820,3.6633,188,102,12,2,0
speed_0070,63.0492,141.8258,80.1631,28.9066,11.0299,27,0.0198,681.5433,944.8315,0.3678,0.5270,3.1643,0.4631,0.0678,1.0927,0.2515,0.8033,0.2748,0.0000,3.8328,3.3519,118,32,18,2,1
aimbot_0050,40.0483,171.2720,8.6862,1.8478,1.6413,18,0.0155,445.0674,582.3059,0.2107,0.0017,2.8934,0.0881,0.0020,0.1521,0.0349,2.1379,0.7570,0.0000,7.9718,7.9170,32,24,28,1,1
skilled_0240,194.5299,47.2661,92.2737,6.4841,5.6406,45,0.0423,419.7617,609.0289,0.3421,0.0077,2.5622,0.3586,0.0495,0.4699,0.1783,1.0211,0.4536,0.0000,3.0790,0.1562,187,84,5,11,0
esport_0031,173.0271,205.5675,65.3679,4.3770,3.5561,22,0.0348,462.6360,610.6385,0.9674,0.0207,2.7778,0.1452,0.0805,0.5801,0.1402,1.6922,0.5030,0.0000,2.9025,1.1726,51,25,28,4,0
skilled_0338,93.6115,67.5806,116.6577,12.6261,7.1356,40,0.0347,453.3188,569.2104,0.8341,0.0154,2.8877,0.1273,0.1681,0.5591,0.0808,0.8383,0.2540,0.0000,2.3501,2.1828,126,32,19,7,0
skilled_0220,99.9683,110.1078,92.3655,1.8960,5.9913,5,0.0046,379.6363,599.4902,0.4865,0.0111,2.3725,0.2764,0.1015,0.6946,0.0790,1.8798,0.3691,0.0000,2.8895,1.7700,22,8,9,8,0
casual_2111,173.9774,10.0000,73.8945,13.1234,8.7855,9,0.0150,376.4756,546.8567,0.3872,0.0022,2.4098,0.2770,0.0852,0.8713,0.2902,0.7703,0.2308,0.0000,0.7928,0.9242,80,18,3,13,0
casual_1174,166.1282,114.6765,117.2409,5.8387,6.5426,19,0.0136,441.9340,507.3789,0.0898,0.0021,2.3714,0.6414,0.0400,0.7993,0.3071,0.6131,0.0351,0.0000,0.2036,1.1054,131,4,1,6,0
speed_0012,68.3912,91.2808,40.0106,13.5440,7.1724,3,0.0447,790.4588,1455.2553,0.2534,0.7203,3.3251,0.3382,0.1593,0.6085,0.2752,1.3724,0.4909,0.0000,2.6923,3.1598,158,77,9,5,1
skilled_0811,138.6890,63.2371,38.4552,9.3403,10.3762,24,0.0152,487.8937,610.2385,0.5863,0.0004,2.0473,0.3289,0.1003,0.1603,0.0704,1.5780,0.1316,0.0000,2.3096,1.8412,65,8,8,6,0
casual_1867,85.0424,70.8842,128.1150,18.2399,1.0000,18,0.0256,432.7926,581.8442,0.5848,0.0051,1.8280,0.3683,0.1878,0.3364,0.3377,0.6272,0.2533,0.0000,1.3333,0.7725,162,41,1,16,0
casual_2614,103.2072,104.5563,209.0688,24.6241,13.2364,18,0.0080,494.1131,531.6029,0.3390,0.0068,2.7679,0.3811,0.1448,0.4531,0.2611,1.3691,0.1843,0.0000,0.1737,2.3571,130,23,5,14,0
skilled_0866,52.5401,88.4078,89.3630,2.4750,8.1116,47,0.0254,414.4118,561.7974,0.4670,0.0120,2.6768,0.3975,0.1565,0.2753,0.2262,1.6722,0.4775,0.0000,2.0629,2.9134,155,74,16,8,0
speed_0035,34.2083,90.9622,181.3294,8.8597,11.7095,39,0.0136,876.5554,1525.0485,0.8957,0.4592,3.0999,0.4575,0.0832,0.7096,0.1196,0.1103,0.1910,0.0000,1.9487,1.7693,144,27,7,7,1
skilled_0778,33.4871,41.4954,83.4462,8.5528,11.2665,48,0.0115,442.3944,579.8536,0.8991,0.0076,2.2631,0.2160,0.0779,0.7776,0.2302,1.7434,0.4948,0.0000,1.5669,1.5741,144,71,12,1,0
skilled_0846,274.8832,161.9055,90.0490,11.8152,6.4868,15,0.0153,429.9541,583.4644,0.3961,0.0014,2.5225,0.2936,0.0858,0.5538,0.1167,1.2382,0.4607,0.0000,3.6291,0.7034,37,17,16,12,0
casual_2416,93.9095,68.9559,28.6648,16.0971,10.1193,4,0.0125,510.2725,561.0075,0.6027,0.0072,3.1100,0.2501,0.1155,0.5415,0.2668,1.3686,0.2878,0.0000,0.5332,1.5309,31,8,5,3,0
casual_0070,87.9379,15.8259,130.3367,7.6866,3.6735,9,0.0203,330.9092,569.4182,0.4139,0.0034,2.1299,0.8467,0.1729,0.7094,0.1606,0.7040,0.1512,0.0000,0.9079,1.3606,45,6,8,15,0
speed_0030,26.9213,98.5088,91.9318,6.7407,9.5619,12,0.0252,857.4878,1529.2274,0.5914,0.3811,2.6606,0.4219,0.1107,0.8049,0.2275,0.9732,0.5326,0.0000,2.8676,2.6548,73,38,23,5,1
casual_1126,165.2069,66.5554,101.3397,21.5310,14.2241,11,0.0064,320.5030,605.0082,0.4743,0.0162,2.8351,0.2000,0.1967,0.8617,0.1238,0.6896,0.2227,0.0000,0.8537,0.0500,62,13,3,2,0
skilled_1024,169.7969,89.7815,34.4853,7.9835,3.7048,28,0.0183,467.9640,603.3034,0.4042,0.0098,1.6261,0.3512,0.1484,0.5022,0.1798,1.2299,0.1961,0.0000,1.2677,0.6075,128,25,6,0,0
skilled_0250,107.3127,159.5712,35.0311,12.6639,6.6938,19,0.0239,424.1254,564.1442,0.1734,0.0118,2.5771,0.3130,0.1014,0.7844,0.1766,2.0105,0.3697,0.0000,1.6882,0.3915,110,40,18,1,0
skilled_0901,110.2217,84.9038,112.9317,4.4275,8.3066,19,0.0101,513.4089,582.5802,0.3449,0.0084,2.6184,0.3633,0.1030,0.6290,0.3063,1.3114,0.3572,0.0000,3.2954,1.2227,83,29,7,11,0
casual_1095,140.6952,64.0875,86.8859,11.5774,9.5451,22,0.0343,522.9205,500.8411,0.3876,0.0069,1.9587,0.5690,0.1275,1.0750,0.3227,0.9331,0.1351,0.0000,0.5505,0.7309,169,22,1,4,0
esport_0295,290.2054,205.9329,68.7595,10.3978,4.1758,63,0.0162,501.8275,597.8612,0.4954,0.0079,2.5943,0.1359,0.0715,0.3858,0.0966,1.2494,0.4129,0.0000,2.6199,6.8287,137,56,18,9,0
casual_1212,181.5302,10.0000,78.0102,12.6341,18.4629,11,0.0000,509.8603,530.2861,0.2747,0.0240,2.3909,0.4152,0.1888,0.8244,0.0630,1.5029,0.1548,0.0000,1.5291,1.1774,43,6,3,16,0
skilled_0921,95.1640,101.4975,99.3026,15.6898,4.3800,33,0.0000,543.8216,601.9912,0.3755,0.0141,2.3158,0.1630,0.0871,0.5062,0.0724,1.2918,0.2643,0.0000,2.1037,1.4755,114,30,16,10,0
casual_1425,135.7068,54.3247,32.8623,27.2496,13.1142,51,0.0404,289.8468,496.0640,0.6759,0.0095,2.2326,0.3357,0.1260,0.9858,0.3360,0.8833,0.4469,0.0000,1.6077,0.6844,171,76,5,5,0
skilled_0066,117.7507,112.5021,86.6197,1.0000,6.3087,15,0.0201,407.7299,609.9981,0.1828,0.0088,2.1985,0.2335,0.1020,1.1715,0.1514,1.5443,0.5152,0.0000,1.7873,0.1000,54,27,4,0,0
esport_0269,231.9155,138.2006,32.3923,7.7301,2.6477,38,0.0473,415.5007,593.1314,0.4110,0.0026,2.7098,0.1097,0.1105,0.5560,0.0903,2.5878,0.3239,0.0000,1.5304,2.7847,123,39,16,5,0
casual_2100,231.7199,68.1548,110.2000,41.5342,5.7656,16,0.0051,347.0627,515.0498,0.6328,0.0058,2.1621,0.5230,0.1862,0.7594,0.2544,1.1346,0.0724,0.0000,1.4590,0.3218,178,12,0,7,0
casual_0807,76.6949,14.4378,31.5754,34.3283,2.6029,18,0.0083,361.1388,620.0000,0.3683,0.0144,2.2560,0.5801,0.1223,0.3613,0.1731,1.3267,0.2389,0.0000,0.8450,0.8759,113,26,2,17,0
esport_0493,213.9992,111.9302,57.3229,10.7737,3.3299,16,0.0404,443.1399,625.0000,0.5372,0.0002,2.9284,0.1224,0.0394,0.4445,0.1568,2.6890,0.5156,0.0000,5.3140,4.7754,52,26,11,4,0
skilled_0750,78.2441,75.7195,75.2082,14.9329,6.3532,7,0.0018,502.8002,536.2305,0.4501,0.0192,3.4708,0.2520,0.0929,0.4572,0.2543,1.2569,0.3599,0.0000,2.4897,1.0363,32,11,16,4,0
casual_1362,197.0530,85.7881,113.5147,23.2564,11.0146,4,0.0069,393.7394,529.1277,0.6722,0.0017,2.1367,0.8736,0.1694,0.6289,0.3456,0.7239,0.1256,0.0000,0.9384,1.1640,16,2,11,15,0
casual_2317,236.3005,66.6029,66.5271,14.5015,22.7655,40,0.0106,248.6912,562.5468,0.2662,0.0000,2.5569,0.6607,0.2094,0.5860,0.2839,1.0275,0.1397,0.0000,0.2385,0.8191,178,24,5,7,0
esport_0331,288.2001,85.0222,79.5355,2.0265,0.5000,32,0.0336,510.5202,589.6280,0.2103,0.0005,2.9386,0.1835,0.0359,0.3852,0.1175,2.5245,0.6020,0.0000,2.2968,2.3229,88,52,28,2,0
esport_0491,226.4803,159.8159,81.1753,5.1846,0.8737,78,0.0093,440.3387,610.3975,0.6550,0.0061,2.5283,0.1304,0.0323,0.4932,0.1298,1.3038,0.5628,0.0000,4.7836,2.7575,192,108,27,0,0
casual_1025,111.6697,47.9869,63.9826,10.9591,11.1151,8,0.0223,351.5652,550.8704,0.2472,0.0008,2.5231,0.6620,0.2038,0.8025,0.3443,0.8504,0.1972,0.0000,1.8624,1.2556,34,6,11,16,0
skilled_0109,101.4169,64.2755,106.9659,5.3633,7.4210,7,0.0236,441.3839,620.0000,0.4281,0.0088,2.2265,0.2613,0.1186,0.2587,0.0859,1.3834,0.2234,0.0000,3.2478,0.1572,23,5,18,9,0
casual_2110,170.1752,10.0000,20.0000,20.1438,7.1607,42,0.0038,453.7790,614.7515,0.5976,0.0007,3.3821,0.4283,0.1372,0.5094,0.0464,0.5454,0.1194,0.0000,1.2697,0.1817,139,16,4,8,0
casual_1041,210.2223,46.6082,172.2125,16.6661,2.7550,18,0.0149,360.1736,558.2882,0.3565,0.0024,1.6338,0.6720,0.1545,0.4251,0.2248,1.1523,0.1444,0.0000,0.6309,0.9178,130,18,3,1,0
casual_1876,102.6652,67.6969,118.8566,19.3954,17.0611,12,0.0274,377.3607,510.3423,0.2320,0.0004,2.2833,0.7373,0.1607,0.6478,0.3124,1.1642,0.1895,0.0000,0.8870,0.9437,123,23,3,5,0
casual_0881,192.4792,110.2060,112.3778,23.0427,14.4111,18,0.0092,348.7409,576.8274,0.4572,0.0400,2.6781,0.2676,0.1679,0.5897,0.1963,0.8781,0.2410,0.0000,0.0000,0.9707,92,22,7,4,0
esport_0049,267.3675,108.0746,50.7350,4.3719,3.8961,29,0.0621,490.3762,625.0000,0.4264,0.0107,2.6088,0.0800,0.0589,0.5003,0.1423,1.1730,0.3614,0.0000,5.2679,0.8000,70,25,25,2,0
casual_1192,266.2727,66.9114,125.8207,5.9314,12.8879,17,0.0256,432.7060,516.1789,0.2632,0.0036,2.2094,0.2051,0.0400,0.3621,0.3228,0.4868,0.2714,0.0000,0.9002,1.2691,114,30,10,13,0
esport_0337,153.5143,174.3138,27.4542,7.3184,1.5958,27,0.0386,526.4476,625.0000,0.5546,0.0148,2.0878,0.2214,0.0385,0.4191,0.0720,2.4738,0.4591,0.0000,3.8029,3.6263,91,41,17,6,0
